Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Product ID
le-corbusier-the-measures-of-man-98726,Le Corbusier - The Measures of Man,"<p>Le Corbusier - The Measures of Man</p>
<p>Book ID: 98726</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'98726,0,shopify,,deny,manual,49,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875800201
le-corbusier-the-villa-savoye-75885,Le Corbusier: The Villa Savoye.,"<p>Le Corbusier: The Villa Savoye.</p>
<p>Book ID: 75885</p>",BirkhÅ user,Book,,TRUE,,,,,,,'75885,0,shopify,,deny,manual,24.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9812059337
leger-huiles-aquarelles-dessins,"Leger: huiles, aquarelles & dessins","<p>Leger: huiles, aquarelles & dessins</p>
<p>Book ID: P00045</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'P00045,0,shopify,,deny,manual,35,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10263770505
leonardo-da-vinci-the-complete-paintings,Richard Meier: Volume 6,"<p>Richard Meier: Volume 6</p>
<p>Book ID: 96252</p>",Rizzoli monacelli random house,Book,,TRUE,,,,,,,'96252,0,shopify,,deny,manual,95,,TRUE,TRUE,'9780847842308,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874321865
leonardo-da-vinci-the-complete-paintings-and-drawings-98213,Leonardo da Vinci: The Complete Paintings and Drawings,"<p>Leonardo da Vinci: The Complete Paintings and Drawings</p>
<p>Book ID: 98213</p>",Taschen.,Book,,TRUE,,,,,,,'98213,0,shopify,,deny,manual,69.99,,TRUE,TRUE,'9783836527019,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874563081
leon-krier-urban-transformations-19898,Leon Krier: Urban Transformations,"<p>Leon Krier: Urban Transformations</p>
<p>Book ID: 19898</p>",Architectural Design.,Book,,TRUE,,,,,,,'19898,0,shopify,,deny,manual,25,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9061749513
le-poeme-electronique-le-corbusier-84309,Le Poeme Electronique Le Corbusier.,"<p>Le Poeme Electronique Le Corbusier.</p>
<p>Book ID: 84309</p>",William Stout Architectural Books,Book,bold_points_earned,TRUE,,,,,,,'84309,0,shopify,,deny,manual,100,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9822756809
les-origines-de-lart-nouveau-la-maison-bing-87993,Les Origines de L'Art Nouveau: La Maison Bing,"<p>Les Origines de L'Art Nouveau: La Maison Bing</p>
<p>Book ID: 87993</p>",vilo / galgiani,Book,,TRUE,,,,,,,'87993,0,shopify,,deny,manual,56,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9840949129
lesprit-du-bauhaus,l'esprit du Bauhaus,"<p>l'esprit du Bauhaus</p>
<p>Book ID: S00395</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'S00395,0,shopify,,deny,manual,50,0,TRUE,TRUE,'9782916914633,,,,FALSE,,,,,,,,,,,,,,,,,lb,,64457736201
less-and-more-the-design-ethos-of-dieter-rams-90942,Less and More: The Design Ethos of Dieter Rams,"<p>Less and More: The Design Ethos of Dieter Rams</p>
<p>Book ID: 90942</p>",Gestalten/Ingram,Book,,TRUE,,,,,,,'90942,0,shopify,,deny,manual,90,,TRUE,TRUE,'9783899555844,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9854325961
lessons-from-modernism-environmental-design-strategies-in-architecture-1925-1970-96559,"Lessons from Modernism: Environmental Design Strategies in Architecture, 1925 - 1970","<p>Lessons from Modernism: Environmental Design Strategies in Architecture, 1925 - 1970</p>
<p>Book ID: 96559</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'96559,0,shopify,,deny,manual,40,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874508041
lets-go-letter-hunting-98136,Let's Go Letter Hunting,"<p>Let's Go Letter Hunting</p>
<p>Book ID: 98136</p>",Chronicle,Book,,TRUE,,,,,,,'98136,0,shopify,,deny,manual,16.95,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874552777
letter-and-image-98367,Letter And Image,"<p>Letter And Image</p>
<p>Book ID: 98367</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'98367,0,shopify,,deny,manual,95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875746697
letter-fountain-98214,Letter Fountain,"<p>Letter Fountain</p>
<p>Book ID: 98214</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'98214,0,shopify,,deny,manual,39.99,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874563209
life-behind-the-iron-curtain-the-east-german-collection-of-the-wende-museum,The East German Handbook.,"<p>The East German Handbook.</p>
<p>Book ID: S00063</p>",Taschen,Book,,TRUE,,,,,,,'S00063,0,shopify,,deny,manual,39.99,,TRUE,TRUE,'9783836571883,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10246138697
lightfall-genealogy-of-a-museum-paul-and-herta-amir-building-tel-aviv-museum-of-art-100974,"Lightfall: Genealogy of a Museum: Paul and Herta Amir Building, Tel Aviv Museum of Art","<p>Lightfall: Genealogy of a Museum: Paul and Herta Amir Building, Tel Aviv Museum of Art</p>
<p>Book ID: 100974</p>",Random House,Book,,TRUE,,,,,,,'100974,0,shopify,,deny,manual,50,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883137161
lighthouses-of-america,Lighthouses of America,"<p>Lighthouses of America</p>
<p>Book ID: S00186</p>",Penguin Random House,Book,,TRUE,,,,,,,'S00186,0,shopify,,deny,manual,19.95,,TRUE,TRUE,'9781599621401,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10445267273
light-is-the-theme-louis-i-kahn-and-the-kimbell-art-museum-91374,Light is the Theme: Louis I. Kahn and the Kimbell Art Museum,"<p>Light is the Theme: Louis I. Kahn and the Kimbell Art Museum</p>
<p>Book ID: 91374</p>",triliteral,Book,,TRUE,,,,,,,'91374,0,shopify,,deny,manual,15,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9854589897
light-is-the-theme-louis-i-kahn-and-the-kimbell-art-museum-97294,Light is the Theme: Louis I. Kahn and the Kimbell Art Museum,"<p>Light is the Theme: Louis I. Kahn and the Kimbell Art Museum</p>
<p>Book ID: 97294</p>",triliteral,Book,,TRUE,,,,,,,'97294,0,shopify,,deny,manual,20,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9854589897
lille-5084,Lille,"<p>Lille</p>
<p>Book ID: 5084</p>",Pagina / IFA / Carte Segrete,Book,,TRUE,,,,,,,'5084,0,shopify,,deny,manual,45,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9043115529
liminal-spaces-jurek-wajdowicz-fotografie_75-96257,Liminal Spaces: Jurek Wajdowicz Fotografie_75.,"<p>Liminal Spaces: Jurek Wajdowicz Fotografie_75.</p>
<p>Book ID: 96257</p>",prestel,Book,,TRUE,,,,,,,'96257,0,shopify,,deny,manual,80,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874325257
listening-bohlin-cywinski-jackson-houses-2009-2015-98997,"Listening: Bohlin Cywinski Jackson, Houses 2009 - 2015","<p>Listening: Bohlin Cywinski Jackson, Houses 2009 - 2015</p>
<p>Book ID: 98997</p>",Rizzoli monacelli random house,Book,bold_points_earned,TRUE,,,,,,,'98997,0,shopify,,deny,manual,85,,TRUE,TRUE,'9780847846320,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875900169
living-homes-sustainable-architecture-and-design-77036,Living Homes: Sustainable Architecture and Design,"<p>Living Homes: Sustainable Architecture and Design</p>
<p>Book ID: 77036</p>",Chronicle Books,Book,,TRUE,,,,,,,'77036,0,shopify,,deny,manual,29.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9814253129
living-in-style-how-we-live,Living in Style: How We Live,"<p>Living in Style: How We Live</p>
<p>Book ID: S00407</p>",teNeues,Book,,TRUE,,,,,,,'S00407,0,shopify,,deny,manual,65,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,65866661897
living-in-style-london,Living in Style: London,"<p>Living in Style: London</p>
<p>Book ID: S00408</p>",teNeues,Book,,TRUE,,,,,,,'S00408,0,shopify,,deny,manual,65,0,TRUE,TRUE,'9783961710065,,,,FALSE,,,,,,,,,,,,,,,,,lb,,65907425289
living-in-style-paris,Living in Style: Paris,"<p>Living in Style: Paris</p>
<p>Book ID: S00409</p>",teNeues,Book,,TRUE,,,,,,,'S00409,0,shopify,,deny,manual,65,,TRUE,TRUE,'9783961710058,,,,FALSE,,,,,,,,,,,,,,,,,lb,,65924366345
living-modern-a-biography-of-greenwood-common-64579,Living Modern: A Biography of Greenwood Common,"<p>Living Modern: A Biography of Greenwood Common</p>
<p>Book ID: 64579</p>",William Stout Publishers.,Book,,TRUE,,,,,,,'64579,0,shopify,,deny,manual,45,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9795340489
living-on-water-contemporary-houses-framed-by-water,Living on Water Contemporary Houses Framed by Water,"<p>Living on Water Contemporary Houses Framed by Water</p>
<p>Book ID: S00550</p>",Phaidon,Book,,TRUE,,,,,,,'S00550,0,shopify,,deny,manual,49.95,,TRUE,TRUE,'9780714875729,,,,FALSE,,,,,,,,,,,,,,,,,lb,,1.35E+11
living-spaces-ecological-building-and-design-41163,Living Spaces: Ecological Building and Design,"<p>Living Spaces: Ecological Building and Design</p>
<p>Book ID: 41163</p>",KÅ¡nemann.,Book,,TRUE,,,,,,,'41163,0,shopify,,deny,manual,39,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9362664137
livio-vacchini-projekte-1989-1991-7899,Livio Vacchini. Projekte 1989-1991,"<p>Livio Vacchini. Projekte 1989-1991</p>
<p>Book ID: 7899</p>",Architekturmuseum in Basel,Book,,TRUE,,,,,,,'7899,0,shopify,,deny,manual,75,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9744226825
local-code-3659-proposals-about-data-design-and-the-nature-of-cities-100499,"Local Code: 3659 Proposals About Data, Design and the Nature of Cities","<p>Local Code: 3659 Proposals About Data, Design and the Nature of Cities</p>
<p>Book ID: 100499</p>",Hachette,Book,,TRUE,,,,,,,'100499,0,shopify,,deny,manual,40,,TRUE,TRUE,'9781616893804,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876294921
local-color-seeing-place-through-watercolor-98818,Local Color: Seeing Place Through Watercolor,"<p>Local Color: Seeing Place Through Watercolor</p>
<p>Book ID: 98818</p>",Chronicle,Book,,TRUE,,,,,,,'98818,0,shopify,,deny,manual,19.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875812105
locations-anthology-of-architecture-and-urbanism-vol-1-100530,"Locations: Anthology of Architecture and Urbanism, Vol. 1","<p>Locations: Anthology of Architecture and Urbanism, Vol. 1</p>
<p>Book ID: 100530</p>",Oro Editions,Book,,TRUE,,,,,,,'100530,0,shopify,,deny,manual,45,,TRUE,TRUE,'9781935935667,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876299529
log-33-98169,Log 33,"<p>Log 33</p>
<p>Book ID: 98169</p>",Anyone Corp,Book,bold_points_earned,TRUE,,,,,,,'98169,0,shopify,,deny,manual,15,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874556553
log-34-98602,Log 34,"<p>Log 34</p>
<p>Book ID: 98602</p>",Anyone Corp,Book,,TRUE,,,,,,,'98602,0,shopify,,deny,manual,15,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875782601
log-38-100682,Log 38,"<p>Log 38</p>
<p>Book ID: 100682</p>",LOG,Book,,TRUE,,,,,,,'100682,0,shopify,,deny,manual,15,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876328393
log-40,Log 40,"<p>Log 40</p>
<p>Book ID: 101690</p>",Anyone Corporation,Book,,TRUE,,,,,,,'101690,0,shopify,,deny,manual,15,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10109595529
log-41,Log 41,"<p>Log 41</p>
<p>Book ID: S00420</p>",Anyone Corporation,Book,,TRUE,,,,,,,'S00420,0,shopify,,deny,manual,15,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,74379034633
logo-modernism-98897,Logo Modernism,"<p>Logo Modernism</p>
<p>Book ID: 98897</p>",Taschen,Book,,TRUE,,,,,,,'98897,0,shopify,,deny,manual,69.99,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875824137
logos-talk-87922,Logos Talk,"<p>Logos Talk</p>
<p>Book ID: 87922</p>",Gingko,Book,,TRUE,,,,,,,'87922,0,shopify,,deny,manual,39.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9840929609
logo-style-decorative-modern-postmodern-digital-101429,Logo Style: Decorative/Modern/postmodern/digital,"<p>Logo Style: Decorative/Modern/postmodern/digital</p>
<p>Book ID: 101429</p>",Gingko,Book,,TRUE,,,,,,,'101429,0,shopify,,deny,manual,45,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883407945
logotype-mini-100510,Logotype (Mini),"<p>Logotype (Mini)</p>
<p>Book ID: 100510</p>",Hachete,Book,,TRUE,,,,,,,'100510,0,shopify,,deny,manual,19.95,,TRUE,TRUE,'9781780678573,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876297033
london-in-the-thirties-93044,London in the Thirties.,"<p>London in the Thirties.</p>
<p>Book ID: 93044</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'93044,0,shopify,,deny,manual,20,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9865547977
london-underground-architecture-design-map,London Underground Architecture & Design Map,"<p>London Underground Architecture & Design Map</p>
<p>Book ID: S00421</p>",Blue Crow Media,Book,,TRUE,,,,,,,'S00421,0,shopify,,deny,manual,10,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,76175409161
looking-for-lenin-101263,Looking for Lenin,"<p>Looking for Lenin</p>
<p>Book ID: 101263</p>",DAP,Book,,TRUE,,,,,,,'101263,0,shopify,,deny,manual,32.5,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883333513
looking-for-los-angeles-architecture-film-photography-and-the-urban-landscape-48678,"Looking for Los Angeles: Architecture, Film, Photography and the Urban Landscape","<p>Looking for Los Angeles: Architecture, Film, Photography and the Urban Landscape</p>
<p>Book ID: 48678</p>",Getty Publications.,Book,,TRUE,,,,,,,'48678,0,shopify,,deny,manual,45,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9779254793
look-inside-cutaway-illustrations-and-visual-storytelling-100695,Look Inside: Cutaway Illustrations and Visual Storytelling,"<p>Look Inside: Cutaway Illustrations and Visual Storytelling</p>
<p>Book ID: 100695</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'100695,0,shopify,,deny,manual,60,,TRUE,TRUE,'9783899556391,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876329225
los-angeles-the-architecture-of-four-ecologies-98086,Los Angeles: The Architecture of Four Ecologies,"<p>Los Angeles: The Architecture of Four Ecologies</p>
<p>Book ID: 98086</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'98086,0,shopify,,deny,manual,35,,TRUE,TRUE,'9780140136609,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874547465
los-angeles-then-and-now-49457,Los Angeles: Then and Now,"<p>Los Angeles: Then and Now</p>
<p>Book ID: 49457</p>",Thunder Bay Press.,Book,,TRUE,,,,,,,'49457,0,shopify,,deny,manual,20,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9779453577
los-logos-7-97478,Los Logos 7,"<p>Los Logos 7</p>
<p>Book ID: 97478</p>",Prestel.,Book,,TRUE,,,,,,,'97478,0,shopify,,deny,manual,49.95,,TRUE,TRUE,'9783899555462,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874833865
lot-ek-objects-operations,LOT-EK: Objects + Operations,"<p>LOT-EK: Objects + Operations</p>
<p>Book ID: S00462</p>",Penguin Random House,Book,,TRUE,,,,,,,'S00462,0,shopify,,deny,manual,50,,TRUE,TRUE,'9781580934831,,,,FALSE,,,,,,,,,,,,,,,,,lb,,93868163081
lotus-1-architectural-annual-1964-1965-90446,Lotus 1 Architectural Annual 1964-1965.,"<p>Lotus 1 Architectural Annual 1964-1965.</p>
<p>Book ID: 90446</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'90446,0,shopify,,deny,manual,200,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9843618889
louise-bourgeois-and-peter-zumthor-steilneset-memorial-to-the-victims-of-the-finnmark-withccraft-trials-100465,"Louise Bourgeois, Peter Zumthor - Steilneset Memorial: To the Victims of the Finnmark Witchcraft Trials","<p>Louise Bourgeois, Peter Zumthor - Steilneset Memorial: To the Victims of the Finnmark Witchcraft Trials</p>
<p>Book ID: 100465</p>",DAP,Book,,TRUE,,,,,,,'100465,0,shopify,,deny,manual,45,,TRUE,TRUE,'9788232800957,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876289609
louis-i-kahn-80911,Louis I Kahn,"<p>Louis I Kahn</p>
<p>Book ID: 80911</p>",Phaidon.,Book,,TRUE,,,,,,,'80911,0,shopify,,deny,manual,69.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9817174025
louis-i-kahn-and-the-yale-center-for-british-art-a-conservation-plan-87773,Louis I. Kahn and the Yale Center for British Art: A Conservation Plan,"<p>Louis I. Kahn and the Yale Center for British Art: A Conservation Plan</p>
<p>Book ID: 87773</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'87773,0,shopify,,deny,manual,50,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9840892233
louis-kahn-drawing-to-find-out-the-dominican-motherhouse-and-the-patient-search-for-architecture-85807,Louis Kahn: Drawing to Find Out - The Dominican Motherhouse and the Patient Search for Architecture,"<p>Louis Kahn: Drawing to Find Out - The Dominican Motherhouse and the Patient Search for Architecture</p>
<p>Book ID: 85807</p>",Prestel,Book,,TRUE,,,,,,,'85807,0,shopify,,deny,manual,90,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9823038153
louis-kahn-house-of-the-nation-97632,Louis Kahn: House of the Nation,"<p>Louis Kahn: House of the Nation</p>
<p>Book ID: 97632</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'97632,0,shopify,,deny,manual,40,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874851977
louis-kahn-the-power-of-architecture-93085,Louis Kahn: The Power of Architecture.,"<p>Louis Kahn: The Power of Architecture.</p>
<p>Book ID: 93085</p>",DAP,Book,,TRUE,,,,,,,'93085,0,shopify,,deny,manual,100,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9865562889
lucian-freud-on-paper-79655,Lucian Freud on Paper,"<p>Lucian Freud on Paper</p>
<p>Book ID: 79655</p>",Rizzoli.,Book,,TRUE,,,,,,,'79655,0,shopify,,deny,manual,85,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9816359177
lucien-herve-building-images-63694,Lucien Herve: Building Images,"<p>Lucien Herve: Building Images</p>
<p>Book ID: 63694</p>",Getty Publications,Book,,TRUE,,,,,,,'63694,0,shopify,,deny,manual,75,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9795222665
luis-barragan-morfin-1902-1988-obra-construida-7100,Luis Barragan Morfin 1902-1988: Obra Construida.,"<p>Luis Barragan Morfin 1902-1988: Obra Construida.</p>
<p>Book ID: 7100</p>",Consejera de Obras PÅ“blicas y Transportes,Book,,TRUE,,,,,,,'7100,0,shopify,,deny,manual,150,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9744181001
lutyens,Lutyens: The Work of the English Architect Sir Edwin Lutyens (1869â€“1944),"<p>Lutyens: The Work of the English Architect Sir Edwin Lutyens (1869â€“1944)</p>
<p>Book ID: P00054</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'P00054,0,shopify,,deny,manual,27.5,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10282596169
lux-lamps-and-lights-89554,Lux: Lamps and Lights,"<p>Lux: Lamps and Lights</p>
<p>Book ID: 89554</p>",Prestel.,Book,,TRUE,,,,,,,'89554,0,shopify,,deny,manual,25,,TRUE,TRUE,'9783899553734,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9841511945
maarten-van-severen-99087,Maarten Van Severen,"<p>Maarten Van Severen</p>
<p>Book ID: 99087</p>",Idea,Book,bold_points_earned,TRUE,,,,,,,'99087,0,shopify,,deny,manual,55,80,TRUE,TRUE,'9789055442805,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9875913033
macdonald-and-salter-building-projects-1982-1986-1666,Macdonald and Salter: Building Projects 1982-1986,"<p>Macdonald and Salter: Building Projects 1982-1986</p>
<p>Book ID: 1666</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'1666,0,shopify,,deny,manual,58,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9481451401
made-in-north-korea-graphics-from-everyday-life-in-the-dprk,Made in North Korea: Graphics from Everyday Life in the DPRK,"<p>Made in North Korea: Graphics from Everyday Life in the DPRK</p>
<p>Book ID: S00325</p>",Phaidon,Book,,TRUE,,,,,,,'S00325,0,shopify,,deny,manual,39.95,0,TRUE,TRUE,'9780714873503,,,,FALSE,,,,,,,,,,,,,,,,,lb,,44478496777
made-in-tokyo-50999,Made in Tokyo,"<p>Made in Tokyo</p>
<p>Book ID: 50999</p>",Idea Books,Book,,TRUE,,,,,,,'50999,0,shopify,,deny,manual,31.5,,TRUE,TRUE,'9784306044210,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9783999305
mad-works-mad-architects-100118,MAD Works. MAD Architects.,"<p>MAD Works. MAD Architects.</p>
<p>Book ID: 100118</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'100118,0,shopify,,deny,manual,80,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876148873
magnificent-baths-private-indulgences-from-baroque-to-minimalism-90704,Magnificent Baths: Private Indulgences from Baroque to Minimalism,"<p>Magnificent Baths: Private Indulgences from Baroque to Minimalism</p>
<p>Book ID: 90704</p>",Penguin Random House,Book,,TRUE,,,,,,,'90704,0,shopify,,deny,manual,50,,TRUE,TRUE,'9780847836505,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9843669769
maharam-agenda-82352,Maharam Agenda,"<p>Maharam Agenda</p>
<p>Book ID: 82352</p>",Springer,Book,,TRUE,,,,,,,'82352,0,shopify,,deny,manual,65,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9819407689
maisons-du-sahara-habiter-le-desert-72755,Maisons du Sahara: Habiter le Desert,"<p>Maisons du Sahara: Habiter le Desert</p>
<p>Book ID: 72755</p>",Hazan,Book,,TRUE,,,,,,,'72755,0,shopify,,deny,manual,100,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9804972297
majorelle-a-morrocan-oasis-40338,Majorelle : A Morrocan Oasis,"<p>Majorelle : A Morrocan Oasis</p>
<p>Book ID: 40338</p>",Vendome.,Book,,TRUE,,,,,,,'40338,0,shopify,,deny,manual,18.95,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9362539081
makers-ware-ceramic-wood-and-glass-for-the-tabletop-101420,"Makers Ware: Ceramic, Wood and Glass for the Tabletop","<p>Makers Ware: Ceramic, Wood and Glass for the Tabletop</p>
<p>Book ID: 101420</p>",Gingko Press,Book,,TRUE,,,,,,,'101420,0,shopify,,deny,manual,29.95,,TRUE,TRUE,'9781584236672,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883405129
make-space-how-to-set-the-stage-for-creative-collaboration-90666,Make Space: How to Set the Stage for Creative Collaboration,"<p>Make Space: How to Set the Stage for Creative Collaboration</p>
<p>Book ID: 90666</p>",John Wiley & Sons.,Book,,TRUE,,,,,,,'90666,0,shopify,,deny,manual,49.95,,TRUE,TRUE,'9781118143728,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9843662025
make-your-own-luck-97126,Make Your Own Luck,"<p>Make Your Own Luck</p>
<p>Book ID: 97126</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'97126,0,shopify,,deny,manual,34.95,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874738505
making-it-modern-the-history-of-modernism-in-architecture-and-design-96392,Making it Modern: The History of Modernism in Architecture and Design,"<p>Making it Modern: The History of Modernism in Architecture and Design</p>
<p>Book ID: 96392</p>",Actar,Book,,TRUE,,,,,,,'96392,0,shopify,,deny,manual,35,,TRUE,TRUE,'9781940291154,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9874409545
making-midcentury-modern-100923,Making Midcentury Modern,"<p>Making Midcentury Modern</p>
<p>Book ID: 100923</p>",William Stout Architectural Books,Book,,TRUE,,,,,,,'100923,0,shopify,,deny,manual,0,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9883126281
making-urban-nature,Making Urban Nature,"<p>Making Urban Nature</p>
<p>Book ID: S00103</p>",Idea,Book,,TRUE,,,,,,,'S00103,0,shopify,,deny,manual,45.5,,TRUE,TRUE,'9789462083172,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10326850889
man-made-clouds,Man Made Clouds - HeHe,"<p>Man Made Clouds - HeHe</p>
<p>Book ID: 101666</p>",Idea,Book,,TRUE,,,,,,,'101666,0,shopify,,deny,manual,42,,TRUE,TRUE,'9784846531294,,,,FALSE,,,,,,,,,,,,,,,,,lb,,10451648265
man-ray-arbres-fleurs-insectes-animaux,Man Ray  Arbres + Fleurs - Insectes Animaux,"<p>Man Ray  Arbres + Fleurs - Insectes Animaux</p>
<p>Book ID: S00361</p>",Steidl,Book,,TRUE,,,,,,,'S00361,0,shopify,,deny,manual,60,0,TRUE,TRUE,'9783865218988,,,,FALSE,,,,,,,,,,,,,,,,,lb,,48699506697
manual-of-section-100517,Manual of Section,"<p>Manual of Section</p>
<p>Book ID: 100517</p>",Chronicle,Book,,TRUE,,,,,,,'100517,0,shopify,,deny,manual,30,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,lb,,9876297737
